Code,Year,"Population, total"
BLM,2007,8433
BLM,2008,8627
BLM,2009,8821
BLM,2010,8989
BLM,2011,9112
BLM,2012,9227
BLM,2013,9343
BLM,2014,9471
BLM,2015,9617
BLM,2016,9776
BLM,2017,9954
BLM,2018,10135
BLM,2019,10325
BLM,2020,10566
BLM,2021,10790
BLM,2022,10948
BLM,2023,11112
BLM,2024,
BLM,2025,
BLM,2026,
BLM,2027,
BLM,2028,
BLM,2029,
BLM,2030,
BLM,2031,
BLM,2032,
BLM,2033,
BLM,2034,
BLM,2035,
BLM,2036,
BLM,2037,
BLM,2038,
BLM,2039,
BLM,2040,
BLM,2041,
BLM,2042,
BLM,2043,
BLM,2044,
BLM,2045,
BLM,2046,
BLM,2047,
BLM,2048,
BLM,2049,
BLM,2050,
BLM,2051,
BLM,2052,
BLM,2053,
BLM,2054,
BLM,2055,
BLM,2056,
BLM,2057,
BLM,2058,
BLM,2059,
BLM,2060,
BLM,2061,
BLM,2062,
BLM,2063,
BLM,2064,
BLM,2065,
BLM,2066,
BLM,2067,
BLM,2068,
BLM,2069,
BLM,2070,
BLM,2071,
BLM,2072,
BLM,2073,
BLM,2074,
BLM,2075,
BLM,2076,
BLM,2077,
BLM,2078,
BLM,2079,
BLM,2080,
BLM,2081,
BLM,2082,
BLM,2083,
BLM,2084,
BLM,2085,
BLM,2086,
BLM,2087,
BLM,2088,
BLM,2089,
BLM,2090,
BLM,2091,
BLM,2092,
BLM,2093,
BLM,2094,
BLM,2095,
BLM,2096,
BLM,2097,
BLM,2098,
BLM,2099,
BLM,2100,
SHN,1950,5249
SHN,1951,5297
SHN,1952,5324
SHN,1953,5342
SHN,1954,5344
SHN,1955,5329
SHN,1956,5320
SHN,1957,5329
SHN,1958,5350
SHN,1959,5361
SHN,1960,5388
SHN,1961,5407
SHN,1962,5438
SHN,1963,5460
SHN,1964,5486
SHN,1965,5494
SHN,1966,5524
SHN,1967,5570
SHN,1968,5647
SHN,1969,5715
SHN,1970,5797
SHN,1971,5880
SHN,1972,5953
SHN,1973,6026
SHN,1974,6091
SHN,1975,6155
SHN,1976,6194
SHN,1977,6245
SHN,1978,6310
SHN,1979,6362
SHN,1980,6413
SHN,1981,6466
SHN,1982,6535
SHN,1983,6601
SHN,1984,6647
SHN,1985,6678
SHN,1986,6706
SHN,1987,6723
SHN,1988,6710
SHN,1989,6677
SHN,1990,6639
SHN,1991,6601
SHN,1992,6545
SHN,1993,6495
SHN,1994,6433
SHN,1995,6373
SHN,1996,6309
SHN,1997,6249
SHN,1998,6184
SHN,1999,6113
SHN,2000,6045
SHN,2001,5963
SHN,2002,5879
SHN,2003,5775
SHN,2004,5678
SHN,2005,5570
SHN,2006,5457
SHN,2007,5346
SHN,2008,5295
SHN,2009,5320
SHN,2010,5352
SHN,2011,5385
SHN,2012,5428
SHN,2013,5462
SHN,2014,5493
SHN,2015,5529
SHN,2016,5544
SHN,2017,5528
SHN,2018,5507
SHN,2019,5485
SHN,2020,5451
SHN,2021,5415
SHN,2022,5369
SHN,2023,5316
SHN,2024,
SHN,2025,
SHN,2026,
SHN,2027,
SHN,2028,
SHN,2029,
SHN,2030,
SHN,2031,
SHN,2032,
SHN,2033,
SHN,2034,
SHN,2035,
SHN,2036,
SHN,2037,
SHN,2038,
SHN,2039,
SHN,2040,
SHN,2041,
SHN,2042,
SHN,2043,
SHN,2044,
SHN,2045,
SHN,2046,
SHN,2047,
SHN,2048,
SHN,2049,
SHN,2050,
SHN,2051,
SHN,2052,
SHN,2053,
SHN,2054,
SHN,2055,
SHN,2056,
SHN,2057,
SHN,2058,
SHN,2059,
SHN,2060,
SHN,2061,
SHN,2062,
SHN,2063,
SHN,2064,
SHN,2065,
SHN,2066,
SHN,2067,
SHN,2068,
SHN,2069,
SHN,2070,
SHN,2071,
SHN,2072,
SHN,2073,
SHN,2074,
SHN,2075,
SHN,2076,
SHN,2077,
SHN,2078,
SHN,2079,
SHN,2080,
SHN,2081,
SHN,2082,
SHN,2083,
SHN,2084,
SHN,2085,
SHN,2086,
SHN,2087,
SHN,2088,
SHN,2089,
SHN,2090,
SHN,2091,
SHN,2092,
SHN,2093,
SHN,2094,
SHN,2095,
SHN,2096,
SHN,2097,
SHN,2098,
SHN,2099,
SHN,2100,
KNA,1950,47254
KNA,1951,48327
KNA,1952,49414
KNA,1953,50469
KNA,1954,51359
KNA,1955,52155
KNA,1956,52994
KNA,1957,53843
KNA,1958,54669
KNA,1959,55492
KNA,1960,55834
KNA,1961,55352
KNA,1962,54483
KNA,1963,53461
KNA,1964,52348
KNA,1965,51163
KNA,1966,49917
KNA,1967,48626
KNA,1968,47265
KNA,1969,45750
KNA,1970,44632
KNA,1971,44228
KNA,1972,44054
KNA,1973,43897
KNA,1974,43759
KNA,1975,43628
KNA,1976,43499
KNA,1977,43377
KNA,1978,43237
KNA,1979,43053
KNA,1980,42866
KNA,1981,42721
KNA,1982,42549
KNA,1983,42355
KNA,1984,42134
KNA,1985,41894
KNA,1986,41642
KNA,1987,41368
KNA,1988,41084
KNA,1989,40777
KNA,1990,40456
KNA,1991,40382
KNA,1992,40740
KNA,1993,41266
KNA,1994,41798
KNA,1995,42347
KNA,1996,42903
KNA,1997,43453
KNA,1998,44018
KNA,1999,44625
KNA,2000,45272
KNA,2001,45785
KNA,2002,46048
KNA,2003,46200
KNA,2004,46337
KNA,2005,46459
KNA,2006,46592
KNA,2007,46734
KNA,2008,46857
KNA,2009,46941
KNA,2010,46871
KNA,2011,46917
KNA,2012,47056
KNA,2013,47092
KNA,2014,47112
KNA,2015,47108
KNA,2016,47099
KNA,2017,47075
KNA,2018,47032
KNA,2019,46976
KNA,2020,46896
KNA,2021,46786
KNA,2022,46732
KNA,2023,46783
KNA,2024,
KNA,2025,
KNA,2026,
KNA,2027,
KNA,2028,
KNA,2029,
KNA,2030,
KNA,2031,
KNA,2032,
KNA,2033,
KNA,2034,
KNA,2035,
KNA,2036,
KNA,2037,
KNA,2038,
KNA,2039,
KNA,2040,
KNA,2041,
KNA,2042,
KNA,2043,
KNA,2044,
KNA,2045,
KNA,2046,
KNA,2047,
KNA,2048,
KNA,2049,
KNA,2050,
KNA,2051,
KNA,2052,
KNA,2053,
KNA,2054,
KNA,2055,
KNA,2056,
KNA,2057,
KNA,2058,
KNA,2059,
KNA,2060,
KNA,2061,
KNA,2062,
KNA,2063,
KNA,2064,
KNA,2065,
KNA,2066,
KNA,2067,
KNA,2068,
KNA,2069,
KNA,2070,
KNA,2071,
KNA,2072,
KNA,2073,
KNA,2074,
KNA,2075,
KNA,2076,
KNA,2077,
KNA,2078,
KNA,2079,
KNA,2080,
KNA,2081,
KNA,2082,
KNA,2083,
KNA,2084,
KNA,2085,
KNA,2086,
KNA,2087,
KNA,2088,
KNA,2089,
KNA,2090,
KNA,2091,
KNA,2092,
KNA,2093,
KNA,2094,
KNA,2095,
KNA,2096,
KNA,2097,
KNA,2098,
KNA,2099,
KNA,2100,
LCA,1950,93009
LCA,1951,93988
LCA,1952,94432
LCA,1953,94347
LCA,1954,94123
LCA,1955,93821
LCA,1956,93473
LCA,1957,93100
LCA,1958,92731
LCA,1959,92369
LCA,1960,92605
LCA,1961,93506
LCA,1962,94523
LCA,1963,95539
LCA,1964,96529
LCA,1965,97513
LCA,1966,98486
LCA,1967,99523
LCA,1968,100696
LCA,1969,101904
LCA,1970,103184
LCA,1971,104577
LCA,1972,106021
LCA,1973,107512
LCA,1974,109093
LCA,1975,110740
LCA,1976,112442
LCA,1977,114150
LCA,1978,115853
LCA,1979,117547
LCA,1980,119302
LCA,1981,121183
LCA,1982,123097
LCA,1983,125055
LCA,1984,127085
LCA,1985,129174
LCA,1986,131253
LCA,1987,133243
LCA,1988,135019
LCA,1989,136526
LCA,1990,137874
LCA,1991,139536
LCA,1992,141629
LCA,1993,143735
LCA,1994,145901
LCA,1995,148227
LCA,1996,150453
LCA,1997,152584
LCA,1998,154688
LCA,1999,156719
LCA,2000,158624
LCA,2001,160247
LCA,2002,161655
LCA,2003,162985
LCA,2004,164250
LCA,2005,165460
LCA,2006,166657
LCA,2007,167766
LCA,2008,168816
LCA,2009,169880
LCA,2010,170921
LCA,2011,171814
LCA,2012,172595
LCA,2013,173380
LCA,2014,174145
LCA,2015,174919
LCA,2016,175651
LCA,2017,176352
LCA,2018,177032
LCA,2019,177675
LCA,2020,178261
LCA,2021,178540
LCA,2022,178794
LCA,2023,179291
LCA,2024,
LCA,2025,
LCA,2026,
LCA,2027,
LCA,2028,
LCA,2029,
LCA,2030,
LCA,2031,
LCA,2032,
LCA,2033,
LCA,2034,
LCA,2035,
LCA,2036,
LCA,2037,
LCA,2038,
LCA,2039,
LCA,2040,
LCA,2041,
LCA,2042,
LCA,2043,
LCA,2044,
LCA,2045,
LCA,2046,
LCA,2047,
LCA,2048,
LCA,2049,
LCA,2050,
LCA,2051,
LCA,2052,
LCA,2053,
LCA,2054,
LCA,2055,
LCA,2056,
LCA,2057,
LCA,2058,
LCA,2059,
LCA,2060,
LCA,2061,
LCA,2062,
LCA,2063,
LCA,2064,
LCA,2065,
LCA,2066,
LCA,2067,
LCA,2068,
LCA,2069,
LCA,2070,
LCA,2071,
LCA,2072,
LCA,2073,
LCA,2074,
LCA,2075,
LCA,2076,
LCA,2077,
LCA,2078,
LCA,2079,
LCA,2080,
LCA,2081,
LCA,2082,
LCA,2083,
LCA,2084,
LCA,2085,
LCA,2086,
LCA,2087,
LCA,2088,
LCA,2089,
LCA,2090,
LCA,2091,
LCA,2092,
LCA,2093,
LCA,2094,
LCA,2095,
LCA,2096,
LCA,2097,
LCA,2098,
LCA,2099,
LCA,2100,
MAF,1950,3004
MAF,1951,3132
MAF,1952,3250
MAF,1953,3376
MAF,1954,3498
MAF,1955,3622
MAF,1956,3745
MAF,1957,3869
MAF,1958,3994
MAF,1959,4133
MAF,1960,4272
MAF,1961,4407
MAF,1962,4551
MAF,1963,4695
MAF,1964,4853
MAF,1965,5020
MAF,1966,5234
MAF,1967,5494
MAF,1968,5714
MAF,1969,5887
MAF,1970,6067
MAF,1971,6247
MAF,1972,6428
MAF,1973,6618
MAF,1974,6818
MAF,1975,7063
MAF,1976,7320
MAF,1977,7590
MAF,1978,7844
MAF,1979,8085
MAF,1980,8308
MAF,1981,8522
MAF,1982,9516
MAF,1983,11511
MAF,1984,13753
MAF,1985,16120
MAF,1986,18584
MAF,1987,21125
MAF,1988,23770
MAF,1989,26476
MAF,1990,28251
MAF,1991,28824
MAF,1992,29098
MAF,1993,29303
MAF,1994,29440
MAF,1995,29492
MAF,1996,29465
MAF,1997,29350
MAF,1998,29128
MAF,1999,29303
MAF,2000,30020
MAF,2001,30827
MAF,2002,31629
MAF,2003,32420
MAF,2004,33196
MAF,2005,33952
MAF,2006,34680
MAF,2007,35361
MAF,2008,35978
MAF,2009,36523
MAF,2010,36875
MAF,2011,37094
MAF,2012,37299
MAF,2013,37439
MAF,2014,37472
MAF,2015,37386
MAF,2016,37201
MAF,2017,36863
MAF,2018,36036
MAF,2019,34290
MAF,2020,31811
MAF,2021,29986
MAF,2022,28899
MAF,2023,27545
MAF,2024,
MAF,2025,
MAF,2026,
MAF,2027,
MAF,2028,
MAF,2029,
MAF,2030,
MAF,2031,
MAF,2032,
MAF,2033,
MAF,2034,
MAF,2035,
MAF,2036,
MAF,2037,
MAF,2038,
MAF,2039,
MAF,2040,
MAF,2041,
MAF,2042,
MAF,2043,
MAF,2044,
MAF,2045,
MAF,2046,
MAF,2047,
MAF,2048,
MAF,2049,
MAF,2050,
MAF,2051,
MAF,2052,
MAF,2053,
MAF,2054,
MAF,2055,
MAF,2056,
MAF,2057,
MAF,2058,
MAF,2059,
MAF,2060,
MAF,2061,
MAF,2062,
MAF,2063,
MAF,2064,
MAF,2065,
MAF,2066,
MAF,2067,
MAF,2068,
MAF,2069,
MAF,2070,
MAF,2071,
MAF,2072,
MAF,2073,
MAF,2074,
MAF,2075,
MAF,2076,
MAF,2077,
MAF,2078,
MAF,2079,
MAF,2080,
MAF,2081,
MAF,2082,
MAF,2083,
MAF,2084,
MAF,2085,
MAF,2086,
MAF,2087,
MAF,2088,
MAF,2089,
MAF,2090,
MAF,2091,
MAF,2092,
MAF,2093,
MAF,2094,
MAF,2095,
MAF,2096,
MAF,2097,
MAF,2098,
MAF,2099,
MAF,2100,
SPM,1950,4507
SPM,1951,4555
SPM,1952,4605
SPM,1953,4659
SPM,1954,4719
SPM,1955,4784
SPM,1956,4833
SPM,1957,4864
SPM,1958,4919
SPM,1959,4986
SPM,1960,5016
SPM,1961,5003
SPM,1962,5024
SPM,1963,5086
SPM,1964,5178
SPM,1965,5255
SPM,1966,5333
SPM,1967,5413
SPM,1968,5490
SPM,1969,5571
SPM,1970,5658
SPM,1971,5744
SPM,1972,5830
SPM,1973,5925
SPM,1974,6004
SPM,1975,6051
SPM,1976,6090
SPM,1977,6125
SPM,1978,6162
SPM,1979,6182
SPM,1980,6192
SPM,1981,6172
SPM,1982,6163
SPM,1983,6208
SPM,1984,6259
SPM,1985,6301
SPM,1986,6338
SPM,1987,6368
SPM,1988,6381
SPM,1989,6372
SPM,1990,6377
SPM,1991,6400
SPM,1992,6428
SPM,1993,6440
SPM,1994,6455
SPM,1995,6459
SPM,1996,6451
SPM,1997,6438
SPM,1998,6392
SPM,1999,6338
SPM,2000,6317
SPM,2001,6299
SPM,2002,6273
SPM,2003,6234
SPM,2004,6191
SPM,2005,6139
SPM,2006,6094
SPM,2007,6074
SPM,2008,6063
SPM,2009,6054
SPM,2010,6047
SPM,2011,6036
SPM,2012,6019
SPM,2013,5999
SPM,2014,5984
SPM,2015,5971
SPM,2016,5957
SPM,2017,5946
SPM,2018,5932
SPM,2019,5899
SPM,2020,5852
SPM,2021,5802
SPM,2022,5760
SPM,2023,5707
SPM,2024,
SPM,2025,
SPM,2026,
SPM,2027,
SPM,2028,
SPM,2029,
SPM,2030,
SPM,2031,
SPM,2032,
SPM,2033,
SPM,2034,
SPM,2035,
SPM,2036,
SPM,2037,
SPM,2038,
SPM,2039,
SPM,2040,
SPM,2041,
SPM,2042,
SPM,2043,
SPM,2044,
SPM,2045,
SPM,2046,
SPM,2047,
SPM,2048,
SPM,2049,
SPM,2050,
SPM,2051,
SPM,2052,
SPM,2053,
SPM,2054,
SPM,2055,
SPM,2056,
SPM,2057,
SPM,2058,
SPM,2059,
SPM,2060,
SPM,2061,
SPM,2062,
SPM,2063,
SPM,2064,
SPM,2065,
SPM,2066,
SPM,2067,
SPM,2068,
SPM,2069,
SPM,2070,
SPM,2071,
SPM,2072,
SPM,2073,
SPM,2074,
SPM,2075,
SPM,2076,
SPM,2077,
SPM,2078,
SPM,2079,
SPM,2080,
SPM,2081,
SPM,2082,
SPM,2083,
SPM,2084,
SPM,2085,
SPM,2086,
SPM,2087,
SPM,2088,
SPM,2089,
SPM,2090,
SPM,2091,
SPM,2092,
SPM,2093,
SPM,2094,
SPM,2095,
SPM,2096,
SPM,2097,
SPM,2098,
SPM,2099,
SPM,2100,
VCT,1950,61686
VCT,1951,63372
VCT,1952,65205
VCT,1953,67182
VCT,1954,69321
VCT,1955,71630
VCT,1956,74076
VCT,1957,76639
VCT,1958,79333
VCT,1959,82169
VCT,1960,84409
VCT,1961,85886
VCT,1962,87260
VCT,1963,88542
VCT,1964,89772
VCT,1965,90947
VCT,1966,92071
VCT,1967,93141
VCT,1968,94139
VCT,1969,95074
VCT,1970,95977
VCT,1971,96892
VCT,1972,97805
VCT,1973,98704
VCT,1974,99577
VCT,1975,100404
VCT,1976,101218
VCT,1977,102013
VCT,1978,102785
VCT,1979,103496
VCT,1980,104229
VCT,1981,105092
VCT,1982,105986
VCT,1983,106858
VCT,1984,107706
VCT,1985,108526
VCT,1986,109302
VCT,1987,110018
VCT,1988,110678
VCT,1989,111290
VCT,1990,111825
VCT,1991,112236
VCT,1992,112524
VCT,1993,112753
VCT,1994,112933
VCT,1995,113064
VCT,1996,113136
VCT,1997,113158
VCT,1998,113195
VCT,1999,113384
VCT,2000,113561
VCT,2001,113506
VCT,2002,113365
VCT,2003,113149
VCT,2004,112856
VCT,2005,112465
VCT,2006,112027
VCT,2007,111544
VCT,2008,111047
VCT,2009,110521
VCT,2010,109974
VCT,2011,109367
VCT,2012,108753
VCT,2013,108156
VCT,2014,107555
VCT,2015,106975
VCT,2016,106365
VCT,2017,105674
VCT,2018,104939
VCT,2019,104183
VCT,2020,103540
VCT,2021,102848
VCT,2022,102063
VCT,2023,101331
VCT,2024,
VCT,2025,
VCT,2026,
VCT,2027,
VCT,2028,
VCT,2029,
VCT,2030,
VCT,2031,
VCT,2032,
VCT,2033,
VCT,2034,
VCT,2035,
VCT,2036,
VCT,2037,
VCT,2038,
VCT,2039,
VCT,2040,
VCT,2041,
VCT,2042,
VCT,2043,
VCT,2044,
VCT,2045,
VCT,2046,
VCT,2047,
VCT,2048,
VCT,2049,
VCT,2050,
VCT,2051,
VCT,2052,
VCT,2053,
VCT,2054,
VCT,2055,
VCT,2056,
VCT,2057,
VCT,2058,
VCT,2059,
VCT,2060,
VCT,2061,
VCT,2062,
VCT,2063,
VCT,2064,
VCT,2065,
VCT,2066,
VCT,2067,
VCT,2068,
VCT,2069,
VCT,2070,
VCT,2071,
VCT,2072,
VCT,2073,
VCT,2074,
VCT,2075,
VCT,2076,
VCT,2077,
VCT,2078,
VCT,2079,
VCT,2080,
VCT,2081,
VCT,2082,
VCT,2083,
VCT,2084,
VCT,2085,
VCT,2086,
VCT,2087,
VCT,2088,
VCT,2089,
VCT,2090,
VCT,2091,
VCT,2092,
VCT,2093,
VCT,2094,
VCT,2095,
VCT,2096,
VCT,2097,
VCT,2098,
VCT,2099,
VCT,2100,
WSM,1950,88299
WSM,1951,90523
WSM,1952,92723
WSM,1953,94787
WSM,1954,96896
WSM,1955,99056
WSM,1956,101337
WSM,1957,103906
WSM,1958,106710
WSM,1959,109575
WSM,1960,112508
WSM,1961,115516
WSM,1962,118615
WSM,1963,121779
WSM,1964,124915
WSM,1965,127996
WSM,1966,131086
WSM,1967,133784
WSM,1968,136038
WSM,1969,138243
WSM,1970,140420
WSM,1971,142514
WSM,1972,144551
WSM,1973,146527
WSM,1974,149440
WSM,1975,153353
WSM,1976,157123
WSM,1977,159766
WSM,1978,161385
WSM,1979,162892
WSM,1980,164335
WSM,1981,165684
WSM,1982,166496
WSM,1983,166724
WSM,1984,166805
WSM,1985,166862
WSM,1986,167071
WSM,1987,167671
WSM,1988,168360
WSM,1989,168779
WSM,1990,169061
WSM,1991,169378
WSM,1992,170340
WSM,1993,171786
WSM,1994,173167
WSM,1995,174585
WSM,1996,176086
WSM,1997,177561
WSM,1998,178921
WSM,1999,180279
WSM,2000,181695
WSM,2001,183174
WSM,2002,184482
WSM,2003,185447
WSM,2004,186265
WSM,2005,186993
WSM,2006,187724
WSM,2007,188766
WSM,2008,190117
WSM,2009,191530
WSM,2010,193035
WSM,2011,194726
WSM,2012,196518
WSM,2013,198284
WSM,2014,200051
WSM,2015,201794
WSM,2016,203509
WSM,2017,205423
WSM,2018,207595
WSM,2019,209794
WSM,2020,211957
WSM,2021,213792
WSM,2022,215270
WSM,2023,216673
WSM,2024,
WSM,2025,
WSM,2026,
WSM,2027,
WSM,2028,
WSM,2029,
WSM,2030,
WSM,2031,
WSM,2032,
WSM,2033,
WSM,2034,
WSM,2035,
WSM,2036,
WSM,2037,
WSM,2038,
WSM,2039,
WSM,2040,
WSM,2041,
WSM,2042,
WSM,2043,
WSM,2044,
WSM,2045,
WSM,2046,
WSM,2047,
WSM,2048,
WSM,2049,
WSM,2050,
WSM,2051,
WSM,2052,
WSM,2053,
WSM,2054,
WSM,2055,
WSM,2056,
WSM,2057,
WSM,2058,
WSM,2059,
WSM,2060,
WSM,2061,
WSM,2062,
WSM,2063,
WSM,2064,
WSM,2065,
WSM,2066,
WSM,2067,
WSM,2068,
WSM,2069,
WSM,2070,
WSM,2071,
WSM,2072,
WSM,2073,
WSM,2074,
WSM,2075,
WSM,2076,
WSM,2077,
WSM,2078,
WSM,2079,
WSM,2080,
WSM,2081,
WSM,2082,
WSM,2083,
WSM,2084,
WSM,2085,
WSM,2086,
WSM,2087,
WSM,2088,
WSM,2089,
WSM,2090,
WSM,2091,
WSM,2092,
WSM,2093,
WSM,2094,
WSM,2095,
WSM,2096,
WSM,2097,
WSM,2098,
WSM,2099,
WSM,2100,
SMR,1950,12970
SMR,1951,13145
SMR,1952,13300
SMR,1953,13457
SMR,1954,13630
SMR,1955,13816
SMR,1956,14074
SMR,1957,14410
SMR,1958,14746
SMR,1959,15094
SMR,1960,15449
SMR,1961,15824
SMR,1962,16201
SMR,1963,16606
SMR,1964,16998
SMR,1965,17328
SMR,1966,17549
SMR,1967,17713
SMR,1968,17886
SMR,1969,18051
SMR,1970,18194
SMR,1971,18444
SMR,1972,18811
SMR,1973,19019
SMR,1974,19052
SMR,1975,19075
SMR,1976,19138
SMR,1977,20039
SMR,1978,21050
SMR,1979,21346
SMR,1980,21609
SMR,1981,21869
SMR,1982,22078
SMR,1983,22255
SMR,1984,22372
SMR,1985,22509
SMR,1986,22663
SMR,1987,22710
SMR,1988,22865
SMR,1989,23175
SMR,1990,23501
SMR,1991,23823
SMR,1992,24149
SMR,1993,24499
SMR,1994,24853
SMR,1995,25183
SMR,1996,25503
SMR,1997,25821
SMR,1998,26149
SMR,1999,26485
SMR,2000,26823
SMR,2001,27173
SMR,2002,27515
SMR,2003,27871
SMR,2004,28230
SMR,2005,28600
SMR,2006,28966
SMR,2007,29334
SMR,2008,29721
SMR,2009,30115
SMR,2010,30648
SMR,2011,32194
SMR,2012,33494
SMR,2013,33641
SMR,2014,33753
SMR,2015,33927
SMR,2016,34188
SMR,2017,34405
SMR,2018,34557
SMR,2019,34674
SMR,2020,34796
SMR,2021,34599
SMR,2022,34113
SMR,2023,33761
SMR,2024,
SMR,2025,
SMR,2026,
SMR,2027,
SMR,2028,
SMR,2029,
SMR,2030,
SMR,2031,
SMR,2032,
SMR,2033,
SMR,2034,
SMR,2035,
SMR,2036,
SMR,2037,
SMR,2038,
SMR,2039,
SMR,2040,
SMR,2041,
SMR,2042,
SMR,2043,
SMR,2044,
SMR,2045,
SMR,2046,
SMR,2047,
SMR,2048,
SMR,2049,
SMR,2050,
SMR,2051,
SMR,2052,
SMR,2053,
SMR,2054,
SMR,2055,
SMR,2056,
SMR,2057,
SMR,2058,
SMR,2059,
SMR,2060,
SMR,2061,
SMR,2062,
SMR,2063,
SMR,2064,
SMR,2065,
SMR,2066,
SMR,2067,
SMR,2068,
SMR,2069,
SMR,2070,
SMR,2071,
SMR,2072,
SMR,2073,
SMR,2074,
SMR,2075,
SMR,2076,
SMR,2077,
SMR,2078,
SMR,2079,
SMR,2080,
SMR,2081,
SMR,2082,
SMR,2083,
SMR,2084,
SMR,2085,
SMR,2086,
SMR,2087,
SMR,2088,
SMR,2089,
SMR,2090,
SMR,2091,
SMR,2092,
SMR,2093,
SMR,2094,
SMR,2095,
SMR,2096,
SMR,2097,
SMR,2098,
SMR,2099,
SMR,2100,
STP,1950,60895
STP,1951,61783
STP,1952,62611
STP,1953,63348
STP,1954,64004
STP,1955,64618
STP,1956,65241
STP,1957,65886
STP,1958,66575
STP,1959,67306
STP,1960,68028
STP,1961,68724
STP,1962,69422
STP,1963,70133
STP,1964,70881
STP,1965,71691
STP,1966,72594
STP,1967,73610
STP,1968,74783
STP,1969,76096
STP,1970,77639
STP,1971,79351
STP,1972,81061
STP,1973,82816
STP,1974,84685
STP,1975,86722
STP,1976,88939
STP,1977,91316
STP,1978,93809
STP,1979,96266
STP,1980,98563
STP,1981,100629
STP,1982,102528
STP,1983,104397
STP,1984,106410
STP,1985,108669
STP,1986,111163
STP,1987,113934
STP,1988,116955
STP,1989,119990
STP,1990,122993
STP,1991,125711
STP,1992,128127
STP,1993,130478
STP,1994,132745
STP,1995,134905
STP,1996,136974
STP,1997,138935
STP,1998,140765
STP,1999,142459
STP,2000,144029
STP,2001,146386
STP,2002,149932
STP,2003,153824
STP,2004,157721
STP,2005,161650
STP,2006,165651
STP,2007,169709
STP,2008,173808
STP,2009,177866
STP,2010,181810
STP,2011,185665
STP,2012,189452
STP,2013,193158
STP,2014,196780
STP,2015,200308
STP,2016,203702
STP,2017,206986
STP,2018,210198
STP,2019,213405
STP,2020,217450
STP,2021,221975
STP,2022,226313
STP,2023,230882
STP,2024,
STP,2025,
STP,2026,
STP,2027,
STP,2028,
STP,2029,
STP,2030,
STP,2031,
STP,2032,
STP,2033,
STP,2034,
STP,2035,
STP,2036,
STP,2037,
STP,2038,
STP,2039,
STP,2040,
STP,2041,
STP,2042,
STP,2043,
STP,2044,
STP,2045,
STP,2046,
STP,2047,
STP,2048,
STP,2049,
STP,2050,
STP,2051,
STP,2052,
STP,2053,
STP,2054,
STP,2055,
STP,2056,
STP,2057,
STP,2058,
STP,2059,
STP,2060,
STP,2061,
STP,2062,
STP,2063,
STP,2064,
STP,2065,
STP,2066,
STP,2067,
STP,2068,
STP,2069,
STP,2070,
STP,2071,
STP,2072,
STP,2073,
STP,2074,
STP,2075,
STP,2076,
STP,2077,
STP,2078,
STP,2079,
STP,2080,
STP,2081,
STP,2082,
STP,2083,
STP,2084,
STP,2085,
STP,2086,
STP,2087,
STP,2088,
STP,2089,
STP,2090,
STP,2091,
STP,2092,
STP,2093,
STP,2094,
STP,2095,
STP,2096,
STP,2097,
STP,2098,
STP,2099,
STP,2100,
SAU,1950,1703280
SAU,1951,1763610
SAU,1952,1826521
SAU,1953,1892173
SAU,1954,1960632
SAU,1955,2031965
SAU,1956,2106234
SAU,1957,2183545
SAU,1958,2264105
SAU,1959,2348014
SAU,1960,2435410
SAU,1961,2526350
SAU,1962,2620915
SAU,1963,2719347
SAU,1964,2821970
SAU,1965,2928780
SAU,1966,3039891
SAU,1967,3157247
SAU,1968,3282707
SAU,1969,3417123
SAU,1970,3562475
SAU,1971,3724039
SAU,1972,3905729
SAU,1973,4106346
SAU,1974,4323639
SAU,1975,4556289
SAU,1976,4807936
SAU,1977,5083043
SAU,1978,5381901
SAU,1979,5703704
SAU,1980,6047997
SAU,1981,6420554
SAU,1982,6824484
SAU,1983,7252947
SAU,1984,7697312
SAU,1985,8151782
SAU,1986,8628639
SAU,1987,9130207
SAU,1988,9629172
SAU,1989,10128397
SAU,1990,10640697
SAU,1991,11160752
SAU,1992,11686682
SAU,1993,12215864
SAU,1994,12750037
SAU,1995,13289246
SAU,1996,13831002
SAU,1997,14374948
SAU,1998,14922188
SAU,1999,15472076
SAU,2000,16177733
SAU,2001,17041405
SAU,2002,17910909
SAU,2003,18786771
SAU,2004,19669486
SAU,2005,20559886
SAU,2006,21459141
SAU,2007,22368313
SAU,2008,23287884
SAU,2009,24217656
SAU,2010,25157134
SAU,2011,26105636
SAU,2012,27062447
SAU,2013,28026825
SAU,2014,28998127
SAU,2015,29974944
SAU,2016,30717804
SAU,2017,30782400
SAU,2018,30365119
SAU,2019,30472809
SAU,2020,30991206
SAU,2021,31328374
SAU,2022,32175351
SAU,2023,33264289
SAU,2024,
SAU,2025,
SAU,2026,
SAU,2027,
SAU,2028,
SAU,2029,
SAU,2030,
SAU,2031,
SAU,2032,
SAU,2033,
SAU,2034,
SAU,2035,
SAU,2036,
SAU,2037,
SAU,2038,
SAU,2039,
SAU,2040,
SAU,2041,
SAU,2042,
SAU,2043,
SAU,2044,
SAU,2045,
SAU,2046,
SAU,2047,
SAU,2048,
SAU,2049,
SAU,2050,
SAU,2051,
SAU,2052,
SAU,2053,
SAU,2054,
SAU,2055,
SAU,2056,
SAU,2057,
SAU,2058,
SAU,2059,
SAU,2060,
SAU,2061,
SAU,2062,
SAU,2063,
SAU,2064,
