Code,Year,Life expectancy
BLR,1979,70.8118
BLR,1980,70.7483
BLR,1981,70.7537
BLR,1982,70.7837
BLR,1983,70.7121
BLR,1984,70.791
BLR,1985,71.1922
BLR,1986,71.6715
BLR,1987,71.9488
BLR,1988,71.7496
BLR,1989,71.5034
BLR,1990,71.1446
BLR,1991,70.7224
BLR,1992,70.119
BLR,1993,69.5221
BLR,1994,68.9659
BLR,1995,68.7521
BLR,1996,68.5655
BLR,1997,68.5006
BLR,1998,68.2715
BLR,1999,68.4193
BLR,2000,68.4637
BLR,2001,68.4351
BLR,2002,68.2983
BLR,2003,68.4289
BLR,2004,68.6879
BLR,2005,68.9822
BLR,2006,69.436
BLR,2007,69.9855
BLR,2008,70.3485
BLR,2009,70.4088
BLR,2010,70.5005
BLR,2011,71.0679
BLR,2012,71.8
BLR,2013,72.6808
BLR,2014,73.245
BLR,2015,73.7607
BLR,2016,74.1532
BLR,2017,74.3618
BLR,2018,74.3344
BLR,2019,74.2555
BLR,2020,72.269
BLR,2021,72.2206
BLR,2022,74.3612
BLR,2023,74.4339
BEL,1841,40.34
BEL,1842,38.67
BEL,1843,40.38
BEL,1844,41.91
BEL,1845,41.05
BEL,1846,37.86
BEL,1847,35.13
BEL,1848,38.05
BEL,1849,34.51
BEL,1850,42.3
BEL,1851,41.91
BEL,1852,41.81
BEL,1853,41.35
BEL,1854,39.78
BEL,1855,37.46
BEL,1856,40.92
BEL,1857,40.48
BEL,1858,40.17
BEL,1859,38.97
BEL,1860,45.1
BEL,1861,41.25
BEL,1862,43.1
BEL,1863,41.29
BEL,1864,39.8
BEL,1865,37.73
BEL,1866,32.47
BEL,1867,43.05
BEL,1868,42.55
BEL,1869,42.59
BEL,1870,40.92
BEL,1871,34.36
BEL,1872,40.04
BEL,1873,43.49
BEL,1874,44.68
BEL,1875,42.17
BEL,1876,43.67
BEL,1877,44.48
BEL,1878,44.23
BEL,1879,43.83
BEL,1880,42.49
BEL,1881,44.42
BEL,1882,45.55
BEL,1883,44.9
BEL,1884,44.23
BEL,1885,45.47
BEL,1886,43.35
BEL,1887,46.05
BEL,1888,44.92
BEL,1889,45.07
BEL,1890,44.14
BEL,1891,44.04
BEL,1892,43.16
BEL,1893,44.44
BEL,1894,46.63
BEL,1895,45.48
BEL,1896,48.07
BEL,1897,48.84
BEL,1898,48.12
BEL,1899,46.5
BEL,1900,46.69
BEL,1901,49.44
BEL,1902,49.14
BEL,1903,49.23
BEL,1904,49.27
BEL,1905,50.03
BEL,1906,49.67
BEL,1907,51.07
BEL,1908,49.72
BEL,1909,50.66
BEL,1910,51.31
BEL,1911,49.28
BEL,1912,52.25
BEL,1913,52.45
BEL,1919,49.24
BEL,1920,53.99
BEL,1921,54.64
BEL,1922,55.18
BEL,1923,56.69
BEL,1924,57.4
BEL,1925,57.12
BEL,1926,56.88
BEL,1927,57.1
BEL,1928,57.46
BEL,1929,55.02
BEL,1930,57.1
BEL,1931,58.42
BEL,1932,58.54
BEL,1933,58.68
BEL,1934,60.31
BEL,1935,59.94
BEL,1936,59.91
BEL,1937,59.95
BEL,1938,60.11
BEL,1939,60.06
BEL,1940,55.96
BEL,1941,58.74
BEL,1942,59.09
BEL,1943,60.29
BEL,1944,56.94
BEL,1945,58.32
BEL,1946,61.89
BEL,1947,63.42
BEL,1948,64.92
BEL,1949,65.43
BEL,1950,66.3066
BEL,1951,66.7477
BEL,1952,67.9672
BEL,1953,68.3562
BEL,1954,68.5934
BEL,1955,68.5455
BEL,1956,68.8383
BEL,1957,69.1981
BEL,1958,69.9086
BEL,1959,70.3138
BEL,1960,69.6237
BEL,1961,70.498
BEL,1962,70.2272
BEL,1963,70.0424
BEL,1964,70.7055
BEL,1965,70.5551
BEL,1966,70.6308
BEL,1967,70.9133
BEL,1968,70.609
BEL,1969,70.6749
BEL,1970,70.9368
BEL,1971,71.0861
BEL,1972,71.412
BEL,1973,71.6353
BEL,1974,71.9713
BEL,1975,71.9646
BEL,1976,72.1041
BEL,1977,72.7584
BEL,1978,72.7057
BEL,1979,73.1993
BEL,1980,73.2416
BEL,1981,73.6517
BEL,1982,73.8793
BEL,1983,73.88
BEL,1984,74.3691
BEL,1985,74.4685
BEL,1986,74.6685
BEL,1987,75.2903
BEL,1988,75.5907
BEL,1989,75.6465
BEL,1990,76.0586
BEL,1991,76.1992
BEL,1992,76.3582
BEL,1993,76.3632
BEL,1994,76.7159
BEL,1995,76.8403
BEL,1996,77.1847
BEL,1997,77.4025
BEL,1998,77.4763
BEL,1999,77.6479
BEL,2000,77.7684
BEL,2001,78.0824
BEL,2002,78.1678
BEL,2003,78.3203
BEL,2004,78.9605
BEL,2005,79.0532
BEL,2006,79.3894
BEL,2007,79.5284
BEL,2008,79.5793
BEL,2009,79.8489
BEL,2010,80.04
BEL,2011,80.3664
BEL,2012,80.2604
BEL,2013,80.4668
BEL,2014,81.0802
BEL,2015,80.8889
BEL,2016,81.2647
BEL,2017,81.3624
BEL,2018,81.4805
BEL,2019,81.8353
BEL,2020,80.7977
BEL,2021,81.6591
BEL,2022,81.1589
BEL,2023,82.115
BLZ,1950,49.205
BLZ,1951,49.9327
BLZ,1952,50.6587
BLZ,1953,51.3821
BLZ,1954,52.1772
BLZ,1955,52.6683
BLZ,1956,53.8712
BLZ,1957,54.7847
BLZ,1958,55.7045
BLZ,1959,56.5842
BLZ,1960,57.3886
BLZ,1961,52.9437
BLZ,1962,58.7407
BLZ,1963,59.3162
BLZ,1964,59.8402
BLZ,1965,60.3559
BLZ,1966,60.8596
BLZ,1967,61.4367
BLZ,1968,61.961
BLZ,1969,62.4966
BLZ,1970,63.0436
BLZ,1971,63.5459
BLZ,1972,64.0254
BLZ,1973,64.4869
BLZ,1974,64.9355
BLZ,1975,65.3769
BLZ,1976,65.7649
BLZ,1977,66.1347
BLZ,1978,66.3384
BLZ,1979,66.6769
BLZ,1980,66.8841
BLZ,1981,67.095
BLZ,1982,67.3391
BLZ,1983,67.6007
BLZ,1984,67.9521
BLZ,1985,68.3474
BLZ,1986,68.7426
BLZ,1987,69.1076
BLZ,1988,69.4015
BLZ,1989,69.5342
BLZ,1990,69.5692
BLZ,1991,69.645
BLZ,1992,69.6012
BLZ,1993,69.5946
BLZ,1994,69.5846
BLZ,1995,69.4839
BLZ,1996,69.3627
BLZ,1997,69.1828
BLZ,1998,68.9063
BLZ,1999,68.9764
BLZ,2000,68.9108
BLZ,2001,68.944
BLZ,2002,69.5285
BLZ,2003,69.8185
BLZ,2004,70.1521
BLZ,2005,70.3347
BLZ,2006,70.5352
BLZ,2007,70.6524
BLZ,2008,70.6651
BLZ,2009,70.8058
BLZ,2010,70.8753
BLZ,2011,70.9755
BLZ,2012,71.1342
BLZ,2013,71.2757
BLZ,2014,71.4372
BLZ,2015,71.6467
BLZ,2016,71.8433
BLZ,2017,72.062
BLZ,2018,72.3215
BLZ,2019,72.5766
BLZ,2020,71.5801
BLZ,2021,70.917
BLZ,2022,72.1904
BLZ,2023,73.5656
BEN,1950,35.3964
BEN,1951,35.6951
BEN,1952,35.9878
BEN,1953,36.315
BEN,1954,36.6662
BEN,1955,36.9609
BEN,1956,37.2808
BEN,1957,37.6403
BEN,1958,38.0126
BEN,1959,38.3887
BEN,1960,38.7746
BEN,1961,39.2326
BEN,1962,39.6428
BEN,1963,40.0813
BEN,1964,40.5025
BEN,1965,40.971
BEN,1966,41.2742
BEN,1967,41.7587
BEN,1968,42.1823
BEN,1969,42.5912
BEN,1970,43.0293
BEN,1971,43.3908
BEN,1972,43.9282
BEN,1973,44.4352
BEN,1974,44.8758
BEN,1975,45.4053
BEN,1976,45.9515
BEN,1977,46.504
BEN,1978,46.941
BEN,1979,47.3624
BEN,1980,47.7469
BEN,1981,48.1223
BEN,1982,48.4934
BEN,1983,48.8449
BEN,1984,49.3992
BEN,1985,49.9591
BEN,1986,50.6318
BEN,1987,51.2576
BEN,1988,52.0188
BEN,1989,52.4504
BEN,1990,53.0205
BEN,1991,53.441
BEN,1992,54.1366
BEN,1993,54.6123
BEN,1994,54.9884
BEN,1995,55.3657
BEN,1996,55.648
BEN,1997,55.9859
BEN,1998,56.1545
BEN,1999,56.3363
BEN,2000,56.5945
BEN,2001,56.6542
BEN,2002,56.851
BEN,2003,57.0924
BEN,2004,57.3465
BEN,2005,57.7384
BEN,2006,57.9659
BEN,2007,58.2488
BEN,2008,58.099
BEN,2009,58.258
BEN,2010,58.3873
BEN,2011,58.4618
BEN,2012,58.5585
BEN,2013,58.8634
BEN,2014,59.0082
BEN,2015,59.1233
BEN,2016,59.2826
BEN,2017,59.5278
BEN,2018,59.7097
BEN,2019,59.8875
BEN,2020,60.154
BEN,2021,59.6103
BEN,2022,60.4751
BEN,2023,60.7738
BMU,1950,60.3573
BMU,1951,60.6121
BMU,1952,61.0705
BMU,1953,61.8184
BMU,1954,62.4758
BMU,1955,63.0578
BMU,1956,64.2401
BMU,1957,64.7769
BMU,1958,65.206
BMU,1959,65.692
BMU,1960,66.4822
BMU,1961,67.5282
BMU,1962,67.8839
BMU,1963,67.6894
BMU,1964,67.5
BMU,1965,67.5816
BMU,1966,67.718
BMU,1967,67.7924
BMU,1968,67.8979
BMU,1969,68.0877
BMU,1970,68.4038
BMU,1971,68.9804
BMU,1972,69.6428
BMU,1973,70.3738
BMU,1974,70.8639
BMU,1975,71.1707
BMU,1976,71.3313
BMU,1977,71.6156
BMU,1978,71.9675
BMU,1979,72.4018
BMU,1980,72.6659
BMU,1981,72.8921
BMU,1982,73.0406
BMU,1983,73.2399
BMU,1984,73.3646
BMU,1985,73.3733
BMU,1986,73.3678
BMU,1987,73.4538
BMU,1988,73.5551
BMU,1989,73.7326
BMU,1990,73.9523
BMU,1991,74.2043
BMU,1992,74.446
BMU,1993,74.7659
BMU,1994,75.2756
BMU,1995,75.9203
BMU,1996,76.52
BMU,1997,76.9717
BMU,1998,77.389
BMU,1999,77.8537
BMU,2000,78.2508
BMU,2001,78.6366
BMU,2002,78.8406
BMU,2003,78.7147
BMU,2004,78.8981
BMU,2005,78.8737
BMU,2006,78.8695
BMU,2007,79.0056
BMU,2008,79.1011
BMU,2009,79.2293
BMU,2010,79.4139
BMU,2011,79.6515
BMU,2012,79.8475
BMU,2013,80.0156
BMU,2014,80.1986
BMU,2015,80.3378
BMU,2016,80.4761
BMU,2017,80.6861
BMU,2018,80.9856
BMU,2019,81.2507
BMU,2020,81.4562
BMU,2021,81.7451
BMU,2022,82.0616
BMU,2023,82.3089
BTN,1950,35.3081
BTN,1951,35.3322
BTN,1952,35.3538
BTN,1953,35.3869
BTN,1954,35.438
BTN,1955,35.5132
BTN,1956,35.6159
BTN,1957,35.7491
BTN,1958,35.9148
BTN,1959,36.1217
BTN,1960,36.3674
BTN,1961,36.6537
BTN,1962,36.9916
BTN,1963,37.37
BTN,1964,37.7961
BTN,1965,38.2633
BTN,1966,38.7893
BTN,1967,39.3587
BTN,1968,39.9598
BTN,1969,40.5665
BTN,1970,41.1854
BTN,1971,41.83
BTN,1972,42.4868
BTN,1973,43.1358
BTN,1974,43.8002
BTN,1975,44.5129
BTN,1976,45.2302
BTN,1977,45.9504
BTN,1978,46.6912
BTN,1979,47.4455
BTN,1980,48.1981
BTN,1981,48.9749
BTN,1982,49.7755
BTN,1983,50.5534
BTN,1984,51.3133
BTN,1985,52.0334
BTN,1986,52.8263
BTN,1987,53.6201
BTN,1988,54.3848
BTN,1989,55.12
BTN,1990,55.811
BTN,1991,56.4509
BTN,1992,57.208
BTN,1993,57.9059
BTN,1994,58.3951
BTN,1995,59.2766
BTN,1996,59.9816
BTN,1997,60.6392
BTN,1998,61.3225
BTN,1999,62.0323
BTN,2000,61.8417
BTN,2001,63.3226
BTN,2002,63.984
BTN,2003,64.6619
BTN,2004,65.2898
BTN,2005,65.8746
BTN,2006,66.4992
BTN,2007,67.1518
BTN,2008,67.7329
BTN,2009,68.1565
BTN,2010,68.7648
BTN,2011,69.2802
BTN,2012,69.7589
BTN,2013,70.1611
BTN,2014,70.5035
BTN,2015,70.7971
BTN,2016,71.1193
BTN,2017,71.4127
BTN,2018,71.7113
BTN,2019,72.0049
BTN,2020,72.2531
BTN,2021,72.4482
BTN,2022,72.754
BTN,2023,72.9753
BOL,1900,26
BOL,1910,28
BOL,1920,31
BOL,1925,33
BOL,1930,33
BOL,1940,36
BOL,1950,40.7034
BOL,1951,40.9288
BOL,1952,41.0405
BOL,1953,41.4209
BOL,1954,41.6891
BOL,1955,41.9303
BOL,1956,42.1966
BOL,1957,42.4284
BOL,1958,42.7205
BOL,1959,43.0097
BOL,1960,43.3382
BOL,1961,43.6283
BOL,1962,44.0025
BOL,1963,44.3348
BOL,1964,44.6739
BOL,1965,45.09
BOL,1966,45.4788
BOL,1967,45.9044
BOL,1968,46.342
BOL,1969,46.7053
BOL,1970,47.1027
BOL,1971,47.4826
BOL,1972,47.8291
BOL,1973,48.2818
BOL,1974,48.7521
BOL,1975,49.336
BOL,1976,49.9707
BOL,1977,50.387
BOL,1978,50.8379
BOL,1979,51.3527
BOL,1980,51.8285
BOL,1981,52.2593
BOL,1982,52.5108
BOL,1983,52.8608
BOL,1984,53.3832
BOL,1985,53.7774
BOL,1986,54.2467
BOL,1987,54.9012
BOL,1988,55.5046
BOL,1989,56.1463
BOL,1990,56.7967
BOL,1991,57.4388
BOL,1992,57.9227
BOL,1993,58.6598
BOL,1994,59.2821
BOL,1995,59.7873
BOL,1996,60.2866
BOL,1997,60.745
BOL,1998,61.2274
BOL,1999,61.6551
BOL,2000,62.0572
BOL,2001,62.5381
BOL,2002,63.0676
BOL,2003,63.4553
BOL,2004,63.8186
BOL,2005,64.1822
BOL,2006,64.529
BOL,2007,64.9386
BOL,2008,65.2987
BOL,2009,65.6555
BOL,2010,66.0033
BOL,2011,66.2816
BOL,2012,66.5858
BOL,2013,66.7773
BOL,2014,66.9697
BOL,2015,67.2052
BOL,2016,67.3925
BOL,2017,67.5357
BOL,2018,67.6992
BOL,2019,67.8198
BOL,2020,62.906
BOL,2021,61.4268
BOL,2022,67.4342
BOL,2023,68.5814
BES,1950,61.5189
BES,1951,62.7357
BES,1952,66.0646
BES,1953,65.8199
BES,1954,66.5332
BES,1955,66.9848
BES,1956,66.4649
BES,1957,67.8159
BES,1958,68.431
BES,1959,68.3297
BES,1960,68.5159
BES,1961,67.9987
BES,1962,68.9267
BES,1963,70.8127
BES,1964,70.9233
BES,1965,69.207
BES,1966,70.1079
BES,1967,71.3066
BES,1968,69.8383
BES,1969,71.6392
BES,1970,73.2707
BES,1971,73.9578
BES,1972,74.1219
BES,1973,74.1605
BES,1974,74.1256
BES,1975,74.2869
BES,1976,74.7349
BES,1977,74.6934
BES,1978,74.1763
BES,1979,74.329
BES,1980,72.9844
BES,1981,71.9783
BES,1982,73.4972
BES,1983,74.025
BES,1984,73.9622
BES,1985,74.144
BES,1986,74.3625
BES,1987,74.0005
BES,1988,74.1135
BES,1989,74.5527
BES,1990,74.2827
BES,1991,73.9856
BES,1992,73.3925
BES,1993,73.6815
BES,1994,74.6735
BES,1995,75.502
BES,1996,75.6076
BES,1997,74.771
BES,1998,75.8261
BES,1999,75.7627
BES,2000,76.088
BES,2001,75.5183
BES,2002,75.8828
BES,2003,75.7147
BES,2004,75.538
BES,2005,75.868
BES,2006,76.0728
BES,2007,76.1089
BES,2008,76.5511
BES,2009,76.5394
BES,2010,76.7429
BES,2011,76.3668
BES,2012,76.1875
BES,2013,76.1863
BES,2014,76.9465
BES,2015,77.7542
BES,2016,77.3659
BES,2017,77.6048
BES,2018,77.1027
BES,2019,77.2373
BES,2020,77.213
BES,2021,77.8843
BES,2022,78.1545
BES,2023,77.4355
BIH,1950,47.3318
BIH,1951,48.3693
BIH,1952,49.4351
BIH,1953,51.0856
BIH,1954,51.909
BIH,1955,53.0394
BIH,1956,53.9236
BIH,1957,55.0889
BIH,1958,56.1637
BIH,1959,57.605
BIH,1960,58.5297
BIH,1961,59.2846
BIH,1962,60.1223
BIH,1963,60.5107
BIH,1964,61.5115
BIH,1965,62.213
BIH,1966,63.1293
BIH,1967,63.7341
BIH,1968,64.0061
BIH,1969,64.4478
BIH,1970,64.8442
BIH,1971,65.1806
BIH,1972,65.6816
BIH,1973,66.5858
BIH,1974,67.6346
BIH,1975,68.3287
BIH,1976,68.574
BIH,1977,68.7792
BIH,1978,68.8438
BIH,1979,69.0833
BIH,1980,69.6033
BIH,1981,70.0554
BIH,1982,70.0763
BIH,1983,70.0971
BIH,1984,70.2287
BIH,1985,70.5815
BIH,1986,70.7506
BIH,1987,70.8756
BIH,1988,70.9702
BIH,1989,71.4447
BIH,1990,71.5093
BIH,1991,71.8134
BIH,1992,51.9671
BIH,1993,50.8941
BIH,1994,66.6025
BIH,1995,70.1882
BIH,1996,73.4537
BIH,1997,73.8955
BIH,1998,74.4725
BIH,1999,74.9464
BIH,2000,75.292
BIH,2001,75.5725
BIH,2002,75.9938
BIH,2003,76.4487
BIH,2004,76.4891
BIH,2005,76.4243
BIH,2006,76.0275
BIH,2007,76.1618
BIH,2008,76.3005
BIH,2009,76.7013
BIH,2010,76.827
BIH,2011,76.9632
BIH,2012,77.0365
BIH,2013,77.1292
BIH,2014,77.089
BIH,2015,77.0733
BIH,2016,77.1241
BIH,2017,77.3855
BIH,2018,77.9425
BIH,2019,77.3939
BIH,2020,76.0395
BIH,2021,74.5673
BIH,2022,76.7772
BIH,2023,77.8504
BWA,1950,46.1706
BWA,1951,46.5906
BWA,1952,47.0391
BWA,1953,47.5007
BWA,1954,47.9732
BWA,1955,48.4653
BWA,1956,48.9907
BWA,1957,49.5298
BWA,1958,50.0894
BWA,1959,50.6686
BWA,1960,51.2198
BWA,1961,51.7811
BWA,1962,52.3127
BWA,1963,52.8482
BWA,1964,53.3582
BWA,1965,53.8534
BWA,1966,54.3599
BWA,1967,54.8589
BWA,1968,55.3718
BWA,1969,55.9032
BWA,1970,56.4464
BWA,1971,57.0617
BWA,1972,57.6691
BWA,1973,58.286
BWA,1974,58.9137
BWA,1975,59.5303
BWA,1976,60.2089
BWA,1977,60.8665
BWA,1978,61.4854
BWA,1979,62.0346
BWA,1980,62.5267
BWA,1981,63.0272
BWA,1982,63.3821
BWA,1983,63.6054
BWA,1984,63.7059
BWA,1985,63.6466
BWA,1986,63.3627
BWA,1987,62.837
BWA,1988,61.6957
BWA,1989,61.1887
BWA,1990,60.104
BWA,1991,58.9109
BWA,1992,58.1903
BWA,1993,57.3159
BWA,1994,55.9696
BWA,1995,54.7127
BWA,1996,54.2842
BWA,1997,53.594
BWA,1998,52.9685
BWA,1999,52.4993
BWA,2000,52.2631
BWA,2001,52.2104
BWA,2002,52.3733
BWA,2003,52.8508
BWA,2004,53.5729
BWA,2005,54.3862
BWA,2006,55.1119
BWA,2007,56.7351
BWA,2008,57.6607
BWA,2009,58.2975
BWA,2010,59.1373
BWA,2011,59.7149
BWA,2012,60.3844
BWA,2013,61.2167
BWA,2014,62.1675
BWA,2015,63.215
BWA,2016,64.3199
BWA,2017,65.4203
BWA,2018,66.3709
BWA,2019,67.1668
BWA,2020,67.6426
BWA,2021,63.3025
BWA,2022,68.7487
BWA,2023,69.1631
BRA,1900,29
BRA,1910,31
BRA,1920,32
BRA,1930,34
BRA,1940,37
BRA,1945,42.3
BRA,1950,48.5286
BRA,1951,49.0447
BRA,1952,49.5531
BRA,1953,49.9883
BRA,1954,50.4339
BRA,1955,50.8866
BRA,1956,51.3433
BRA,1957,51.8056
BRA,1958,52.2487
BRA,1959,52.7043
BRA,1960,53.1624
BRA,1961,53.5944
BRA,1962,54.0165
BRA,1963,54.4516
BRA,1964,54.8483
BRA,1965,55.2429
BRA,1966,55.6252
BRA,1967,56.0157
BRA,1968,56.4704
BRA,1969,56.8978
BRA,1970,57.338
BRA,1971,57.7857
BRA,1972,58.2553
BRA,1973,58.6812
BRA,1974,59.0812
BRA,1975,59.5561
BRA,1976,60.0072
BRA,1977,60.4612
BRA,1978,60.9215
BRA,1979,61.3654
BRA,1980,61.8195
BRA,1981,62.2672
BRA,1982,62.7083
BRA,1983,63.1329
BRA,1984,63.5532
BRA,1985,63.9795
BRA,1986,64.3887
BRA,1987,64.7849
BRA,1988,65.1613
BRA,1989,65.5141
BRA,1990,65.8624
BRA,1991,66.203
BRA,1992,66.5393
BRA,1993,66.8923
BRA,1994,67.2934
BRA,1995,67.7006
BRA,1996,68.1084
BRA,1997,68.505
BRA,1998,68.8482
BRA,1999,69.2111
BRA,2000,69.5842
BRA,2001,69.98
BRA,2002,70.3958
BRA,2003,70.8841
BRA,2004,71.3611
BRA,2005,71.8319
BRA,2006,72.2963
BRA,2007,72.7297
BRA,2008,73.1109
BRA,2009,73.4569
BRA,2010,73.779
BRA,2011,74.0473
BRA,2012,74.3346
BRA,2013,74.6093
BRA,2014,74.8225
BRA,2015,75.1064
BRA,2016,75.0805
BRA,2017,75.3835
BRA,2018,75.6335
BRA,2019,75.8093
BRA,2020,74.5058
BRA,2021,73.0377
BRA,2022,74.8719
BRA,2023,75.8482
VGB,1950,53.3495
VGB,1951,54.2581
VGB,1952,55.2191
VGB,1953,56.2327
VGB,1954,57.3683
VGB,1955,58.4246
VGB,1956,59.5029
VGB,1957,60.5182
VGB,1958,61.3889
VGB,1959,62.1708
VGB,1960,62.7089
VGB,1961,63.2738
VGB,1962,63.8276
VGB,1963,64.3129
VGB,1964,64.7568
VGB,1965,65.1493
VGB,1966,65.4964
VGB,1967,65.8571
VGB,1968,66.0225
VGB,1969,66.2445
VGB,1970,66.4075
VGB,1971,66.6649
VGB,1972,66.8986
VGB,1973,67.191
VGB,1974,67.6524
VGB,1975,68.0693
VGB,1976,68.408
VGB,1977,68.6799
VGB,1978,69.0285
VGB,1979,69.315
VGB,1980,69.6448
VGB,1981,69.9062
VGB,1982,70.1376
VGB,1983,70.3742
VGB,1984,70.7114
VGB,1985,70.9873
VGB,1986,71.2524
VGB,1987,71.4921
VGB,1988,71.7629
VGB,1989,72.0379
VGB,1990,72.392
VGB,1991,72.7502
VGB,1992,73.109
VGB,1993,73.4314
VGB,1994,73.7938
VGB,1995,74.0892
VGB,1996,74.3408
VGB,1997,74.4693
VGB,1998,74.5687
VGB,1999,74.6516
VGB,2000,74.753
VGB,2001,74.8308
VGB,2002,74.9708
VGB,2003,75.1831
VGB,2004,75.4043
VGB,2005,75.5694
VGB,2006,75.7453
VGB,2007,75.8932
VGB,2008,76.0696
VGB,2009,76.205
VGB,2010,76.2892
VGB,2011,76.363
VGB,2012,76.4335
VGB,2013,76.4721
VGB,2014,76.5271
VGB,2015,76.5582
VGB,2016,76.6242
VGB,2017,75.6699
VGB,2018,76.7281
VGB,2019,76.8452
VGB,2020,76.8941
VGB,2021,75.297
VGB,2022,77.177
VGB,2023,77.2758
BRN,1950,50.5645
BRN,1951,51.5375
BRN,1952,52.4393
BRN,1953,53.3217
BRN,1954,54.1694
BRN,1955,54.9783
BRN,1956,55.7401
BRN,1957,56.5095
BRN,1958,57.2649
BRN,1959,58.0201
BRN,1960,58.7208
BRN,1961,59.3866
BRN,1962,58.8244
BRN,1963,60.6251
BRN,1964,61.2665
BRN,1965,61.7211
BRN,1966,62.4005
BRN,1967,62.9092
BRN,1968,63.4702
BRN,1969,63.9633
BRN,1970,64.4896
BRN,1971,64.9748
BRN,1972,65.4467
BRN,1973,65.9503
BRN,1974,66.4416
BRN,1975,66.9503
BRN,1976,67.4109
BRN,1977,67.8328
BRN,1978,68.2578
BRN,1979,68.6417
BRN,1980,69.014
BRN,1981,69.3439
BRN,1982,69.6691
BRN,1983,69.9914
BRN,1984,70.2364
BRN,1985,70.4987
BRN,1986,70.7619
BRN,1987,70.9824
BRN,1988,71.1834
BRN,1989,71.4083
BRN,1990,71.6293
BRN,1991,71.8583
BRN,1992,72.0903
BRN,1993,72.3327
BRN,1994,72.5706
BRN,1995,72.8379
BRN,1996,73.0794
BRN,1997,73.3262
BRN,1998,73.584
BRN,1999,73.806
BRN,2000,74.0169
BRN,2001,74.2089
BRN,2002,74.3652
BRN,2003,74.5091
BRN,2004,74.6033
BRN,2005,74.6831
BRN,2006,74.7534
BRN,2007,74.793
BRN,2008,74.8138
BRN,2009,74.8144
BRN,2010,74.8195
BRN,2011,74.8355
BRN,2012,74.8428
BRN,2013,74.8544
BRN,2014,74.862
BRN,2015,74.8802
BRN,2016,74.9054
BRN,2017,74.9429
BRN,2018,74.9915
BRN,2019,75.049
BRN,2020,75.1138
BRN,2021,74.8692
BRN,2022,72.9171
BRN,2023,75.3266
BGR,1900,40.2
BGR,1902,42.5
BGR,1905,43.3
BGR,1923,44.6
BGR,1926,45.3
BGR,1930,48.3
BGR,1937,51.8
BGR,1947,54.14
BGR,1948,55.83
BGR,1949,57.99
BGR,1950,61.4691
BGR,1951,60.692
BGR,1952,59.5744
BGR,1953,64.1912
BGR,1954,64.3912
BGR,1955,64.8294
BGR,1956,65.2191
BGR,1957,66.5906
BGR,1958,68.7143
BGR,1959,66.6294
BGR,1960,69.1772
BGR,1961,70.2257
BGR,1962,69.5347
